zone_map_id,restaurant_id,zone_id,delivery_time_estimate,fee_override,active_status,assigned_by,last_updated,comments,priority
ZMAP007277,Panera_83428,ZONE07596,28,,False,ADMIN02677,2022-09-16,Low delivery fee zone,High
ZMAP007278,Red_206,ZONE02559,49,5.53,True,ADMIN02974,2024-07-04,Fast delivery available,Low
ZMAP007279,Olive_10681,ZONE02623,55,,False,ADMIN02120,2022-09-12,Fast delivery available,High
ZMAP007280,The_12220,ZONE00782,45,6.92,True,ADMIN02402,2020-09-11,High demand area,Low
ZMAP007281,Texas_64927,ZONE06204,18,,False,ADMIN02309,2021-01-08,Low delivery fee zone,Low
ZMAP007282,Chili's_60639,ZONE03069,43,1.0,True,ADMIN02962,2022-01-18,Premium delivery zone,Low
ZMAP007283,P.F._95663,ZONE01329,36,6.69,False,ADMIN02169,2021-07-05,High demand area,Medium
ZMAP007284,P.F._65323,ZONE02042,50,,True,ADMIN02577,2021-05-30,Premium delivery zone,Medium
ZMAP007285,Chipotle_26062,ZONE04851,51,6.88,True,ADMIN02669,2020-06-23,Low delivery fee zone,Medium
ZMAP007286,Panera_65918,ZONE08890,19,,False,ADMIN02518,2020-06-25,Low delivery fee zone,Low
ZMAP007287,Texas_79477,ZONE04479,24,3.73,True,ADMIN02836,2021-10-31,Newly added zone,Medium
ZMAP007288,The_66500,ZONE08844,42,0.04,True,ADMIN02997,2024-12-17,Newly added zone,Medium
ZMAP007289,Red_42586,ZONE00104,36,,True,ADMIN02708,2024-02-28,Premium delivery zone,High
ZMAP007290,Chipotle_71042,ZONE05425,31,,True,ADMIN02180,2023-01-21,Premium delivery zone,Medium
ZMAP007291,Red_62706,ZONE04334,15,,False,ADMIN02428,2022-08-10,Newly added zone,Low
ZMAP007292,P.F._59543,ZONE02993,54,,True,ADMIN02458,2024-01-04,Fast delivery available,Medium
ZMAP007293,Chili's_68549,ZONE08031,43,1.54,True,ADMIN02081,2023-12-31,Premium delivery zone,High
ZMAP007294,Chipotle_21212,ZONE09564,31,,False,ADMIN02029,2021-03-09,Low delivery fee zone,Medium
ZMAP007295,Olive_83091,ZONE08205,16,,False,ADMIN02805,2022-01-07,Newly added zone,High
ZMAP007296,Red_26966,ZONE09264,60,,True,ADMIN02239,2022-09-06,High demand area,Medium
ZMAP007297,Chipotle_67242,ZONE07458,24,9.11,False,ADMIN02326,2021-05-17,Newly added zone,High
ZMAP007298,Outback_20155,ZONE04363,20,,False,ADMIN02531,2021-03-30,High demand area,Low
ZMAP007299,Panera_35788,ZONE08823,18,3.0,True,ADMIN02012,2023-08-08,Newly added zone,Low
ZMAP007300,Texas_43337,ZONE09024,42,8.39,True,ADMIN02871,2022-11-25,Premium delivery zone,Low
ZMAP007301,Chili's_87379,ZONE06981,24,6.32,False,ADMIN02679,2023-05-31,High demand area,Medium
ZMAP007302,Olive_46811,ZONE00502,54,,False,ADMIN02368,2022-04-29,Low delivery fee zone,Medium
ZMAP007303,Outback_68065,ZONE00864,33,,True,ADMIN02358,2023-03-05,Newly added zone,High
ZMAP007304,Chili's_96579,ZONE06505,45,,True,ADMIN02677,2021-07-24,Newly added zone,Low
ZMAP007305,The_69190,ZONE04518,22,6.49,False,ADMIN02757,2020-01-17,Premium delivery zone,Medium
ZMAP007306,Chili's_59949,ZONE09050,43,,True,ADMIN02838,2021-08-22,High demand area,High
ZMAP007307,Olive_92771,ZONE00086,23,,True,ADMIN02193,2023-04-17,Low delivery fee zone,Low
ZMAP007308,The_28530,ZONE07569,23,,True,ADMIN02615,2020-04-18,Newly added zone,Low
ZMAP007309,P.F._52293,ZONE05767,18,,True,ADMIN02796,2023-10-16,High demand area,High
ZMAP007310,Outback_25785,ZONE01270,43,1.48,False,ADMIN02715,2023-12-23,Low delivery fee zone,Medium
ZMAP007311,Olive_93131,ZONE04413,20,,False,ADMIN02873,2021-09-29,High demand area,High
ZMAP007312,Panera_47178,ZONE00393,37,8.98,True,ADMIN02430,2023-11-28,Low delivery fee zone,Low
ZMAP007313,The_60340,ZONE01706,35,3.28,True,ADMIN02482,2021-03-08,Newly added zone,Low
ZMAP007314,Buffalo_8484,ZONE00024,54,8.79,True,ADMIN02434,2024-09-17,Newly added zone,High
ZMAP007315,Chipotle_75152,ZONE03224,22,,True,ADMIN02734,2021-01-04,Newly added zone,Medium
ZMAP007316,The_59890,ZONE07172,23,,True,ADMIN02325,2024-11-06,Low delivery fee zone,Medium
ZMAP007317,Texas_66887,ZONE07722,39,,False,ADMIN02058,2022-01-06,Premium delivery zone,Low
ZMAP007318,Chili's_78279,ZONE05376,21,,True,ADMIN02572,2022-06-19,High demand area,Medium
ZMAP007319,Chili's_76819,ZONE09628,41,4.27,True,ADMIN02994,2022-11-18,Premium delivery zone,Medium
ZMAP007320,Buffalo_71164,ZONE09110,33,5.56,True,ADMIN02634,2021-05-15,Fast delivery available,Low
ZMAP007321,Red_21306,ZONE09895,27,,False,ADMIN02495,2022-01-20,High demand area,High
ZMAP007322,Texas_54147,ZONE09933,17,1.9,False,ADMIN02744,2021-07-03,Newly added zone,High
ZMAP007323,Chipotle_80392,ZONE08716,55,,False,ADMIN02678,2023-05-08,Premium delivery zone,Low
ZMAP007324,Chipotle_9142,ZONE03234,50,0.39,False,ADMIN02017,2022-10-05,High demand area,Medium
ZMAP007325,Red_71216,ZONE01435,28,,False,ADMIN02118,2023-01-14,Newly added zone,High
ZMAP007326,Outback_53265,ZONE07469,21,,True,ADMIN02389,2020-05-30,Fast delivery available,High
ZMAP007327,The_99740,ZONE07088,54,,True,ADMIN02974,2021-12-19,High demand area,Low
ZMAP007328,The_92800,ZONE05361,28,,False,ADMIN02514,2024-04-25,Newly added zone,High
ZMAP007329,Buffalo_40234,ZONE01739,39,7.8,False,ADMIN02845,2023-04-01,High demand area,High
ZMAP007330,P.F._10293,ZONE08577,32,0.53,False,ADMIN02714,2021-07-07,Premium delivery zone,High
ZMAP007331,Chipotle_44522,ZONE09412,57,1.15,False,ADMIN02609,2022-04-05,High demand area,High
ZMAP007332,P.F._42833,ZONE02843,57,2.16,False,ADMIN02105,2024-03-11,Newly added zone,Low
ZMAP007333,P.F._783,ZONE00846,16,0.33,False,ADMIN02324,2022-12-14,Premium delivery zone,High
ZMAP007334,Outback_15,ZONE01308,19,,True,ADMIN02255,2022-01-22,High demand area,High
ZMAP007335,The_61120,ZONE01914,60,9.71,False,ADMIN02292,2023-01-26,Fast delivery available,Low
ZMAP007336,Buffalo_62334,ZONE01467,34,7.12,False,ADMIN02672,2023-06-22,High demand area,Low
ZMAP007337,P.F._13093,ZONE09958,28,,True,ADMIN02249,2021-12-31,Fast delivery available,Low
ZMAP007338,Olive_76791,ZONE03888,43,5.22,True,ADMIN02035,2022-02-21,Fast delivery available,High
ZMAP007339,The_98390,ZONE05559,47,7.49,True,ADMIN02696,2021-07-22,Low delivery fee zone,Low
ZMAP007340,Chipotle_85502,ZONE05671,36,6.76,True,ADMIN02245,2023-03-02,Premium delivery zone,Low
ZMAP007341,Texas_22057,ZONE06138,40,,True,ADMIN02452,2020-11-17,Low delivery fee zone,High
ZMAP007342,Olive_57921,ZONE08211,49,,False,ADMIN02331,2021-03-19,High demand area,Medium
ZMAP007343,Buffalo_80574,ZONE09173,36,,False,ADMIN02006,2020-06-25,High demand area,High
ZMAP007344,Olive_22331,ZONE00871,45,9.15,True,ADMIN02929,2023-09-29,Low delivery fee zone,Low
ZMAP007345,Chili's_34859,ZONE01759,30,,False,ADMIN02076,2022-02-24,Fast delivery available,Low
ZMAP007346,The_39150,ZONE03575,38,,False,ADMIN02932,2023-01-06,Newly added zone,High
ZMAP007347,The_95770,ZONE00637,25,,False,ADMIN02478,2024-12-10,High demand area,High
ZMAP007348,Outback_35555,ZONE09031,39,,False,ADMIN02517,2024-11-08,Newly added zone,Medium
ZMAP007349,P.F._69103,ZONE00828,58,7.64,True,ADMIN02507,2020-10-23,Low delivery fee zone,High
ZMAP007350,Texas_23997,ZONE07620,20,,False,ADMIN02224,2023-12-12,High demand area,Medium
ZMAP007351,The_96110,ZONE09989,45,5.19,False,ADMIN02987,2024-08-09,High demand area,Low
ZMAP007352,Chili's_77429,ZONE04566,44,,True,ADMIN02452,2023-08-09,Low delivery fee zone,Medium
ZMAP007353,Texas_38627,ZONE00397,57,9.88,False,ADMIN02074,2021-10-27,Fast delivery available,High
ZMAP007354,Texas_46267,ZONE02380,15,,True,ADMIN02828,2022-07-12,High demand area,Low
ZMAP007355,Chili's_4559,ZONE04675,26,2.56,True,ADMIN02889,2023-04-13,Low delivery fee zone,Low
ZMAP007356,Red_89746,ZONE07505,46,4.3,False,ADMIN02086,2021-03-14,High demand area,Medium
ZMAP007357,Texas_15697,ZONE01278,50,1.42,False,ADMIN02020,2023-11-30,High demand area,Medium
ZMAP007358,Outback_52615,ZONE08604,56,,False,ADMIN02939,2022-10-29,Newly added zone,Medium
ZMAP007359,The_34280,ZONE07175,34,4.09,True,ADMIN02033,2023-04-30,Low delivery fee zone,Low
ZMAP007360,Outback_15425,ZONE01058,57,3.77,False,ADMIN02186,2024-05-04,Premium delivery zone,Low
ZMAP007361,The_64380,ZONE02363,32,7.78,False,ADMIN02662,2022-01-27,Fast delivery available,Medium
ZMAP007362,Chipotle_93132,ZONE00138,30,9.99,True,ADMIN02048,2024-10-18,Newly added zone,Low
ZMAP007363,The_25990,ZONE09067,58,,False,ADMIN02054,2020-07-16,Premium delivery zone,Medium
ZMAP007364,Olive_48071,ZONE01034,27,,True,ADMIN02097,2024-11-04,Newly added zone,High
ZMAP007365,Chili's_82209,ZONE06680,23,7.0,False,ADMIN02759,2020-07-13,Premium delivery zone,High
ZMAP007366,Outback_6375,ZONE08135,49,4.2,True,ADMIN02311,2023-11-14,Low delivery fee zone,High
ZMAP007367,Texas_42677,ZONE08005,29,8.1,False,ADMIN02166,2020-07-23,Fast delivery available,High
ZMAP007368,Outback_88495,ZONE00605,33,,False,ADMIN02644,2021-02-04,Premium delivery zone,High
ZMAP007369,P.F._97373,ZONE09186,48,7.33,True,ADMIN02403,2024-04-07,High demand area,Low
ZMAP007370,Red_87736,ZONE06681,44,,True,ADMIN02830,2024-01-29,High demand area,Medium
ZMAP007371,Red_60326,ZONE01200,56,1.75,False,ADMIN02743,2023-02-01,Newly added zone,Medium
ZMAP007372,The_69530,ZONE06776,54,9.62,False,ADMIN02116,2023-11-25,Fast delivery available,High
ZMAP007373,Buffalo_98394,ZONE02394,20,,False,ADMIN02610,2023-08-02,High demand area,High
ZMAP007374,Buffalo_15304,ZONE08186,29,8.66,True,ADMIN02341,2024-10-07,Premium delivery zone,Medium
ZMAP007375,Outback_47175,ZONE06366,25,2.55,False,ADMIN02159,2021-12-03,Newly added zone,Low
ZMAP007376,Chili's_99899,ZONE02390,27,2.1,True,ADMIN02933,2024-12-12,Low delivery fee zone,High
ZMAP007377,Chipotle_15542,ZONE00620,41,,True,ADMIN02348,2021-05-12,High demand area,Low
ZMAP007378,Outback_70095,ZONE09299,52,,True,ADMIN02777,2024-02-12,High demand area,High
ZMAP007379,Chili's_73649,ZONE02067,40,4.44,False,ADMIN02030,2020-06-21,Premium delivery zone,High
ZMAP007380,Chili's_81369,ZONE06738,30,,False,ADMIN02420,2020-01-29,Premium delivery zone,Low
ZMAP007381,Red_63976,ZONE06480,56,1.7,False,ADMIN02542,2021-04-22,Newly added zone,High
ZMAP007382,P.F._4633,ZONE08083,30,,True,ADMIN02558,2020-04-02,High demand area,Medium
ZMAP007383,Chili's_11859,ZONE09499,40,,False,ADMIN02074,2022-03-02,Fast delivery available,Low
ZMAP007384,Outback_88225,ZONE06882,38,,True,ADMIN02418,2023-10-17,Fast delivery available,Low
ZMAP007385,Olive_54361,ZONE05232,32,6.31,True,ADMIN02049,2022-06-12,Premium delivery zone,Medium
ZMAP007386,Chipotle_51512,ZONE03070,38,,True,ADMIN02926,2023-03-20,Fast delivery available,Low
ZMAP007387,Olive_71811,ZONE07784,42,,False,ADMIN02490,2020-10-31,Fast delivery available,High
ZMAP007388,Outback_22195,ZONE05838,18,,True,ADMIN02341,2020-11-05,High demand area,High
ZMAP007389,Chipotle_2772,ZONE00992,39,,False,ADMIN02836,2021-04-02,Newly added zone,Low
ZMAP007390,Panera_53178,ZONE09757,48,,True,ADMIN02794,2024-01-16,Newly added zone,Medium
ZMAP007391,Panera_44058,ZONE05675,38,9.78,False,ADMIN02979,2022-09-18,Fast delivery available,Medium
ZMAP007392,Chipotle_68342,ZONE07803,31,1.24,False,ADMIN02825,2022-12-08,High demand area,Low
ZMAP007393,P.F._13133,ZONE01879,47,6.68,True,ADMIN02704,2024-09-29,High demand area,Low
ZMAP007394,Chipotle_14122,ZONE04783,58,,True,ADMIN02928,2020-06-22,Premium delivery zone,Medium
ZMAP007395,Outback_39375,ZONE05584,55,1.49,True,ADMIN02533,2020-03-06,High demand area,Low
ZMAP007396,Red_77296,ZONE04398,27,3.85,False,ADMIN02465,2022-07-30,Premium delivery zone,Low
ZMAP007397,Panera_10368,ZONE05948,40,,False,ADMIN02493,2021-12-16,Premium delivery zone,Medium
ZMAP007398,P.F._92193,ZONE04737,35,,False,ADMIN02387,2023-03-12,Premium delivery zone,Medium
ZMAP007399,Buffalo_36334,ZONE02102,52,,False,ADMIN02206,2023-05-17,Premium delivery zone,Low
ZMAP007400,The_55310,ZONE05517,24,,True,ADMIN02652,2024-12-03,Premium delivery zone,Low
ZMAP007401,Texas_32707,ZONE03124,60,,True,ADMIN02930,2021-05-19,Fast delivery available,High
ZMAP007402,Outback_93045,ZONE01152,57,8.99,True,ADMIN02959,2021-05-09,High demand area,Low
ZMAP007403,Panera_33998,ZONE03280,43,1.93,False,ADMIN02929,2024-09-29,Premium delivery zone,Medium
ZMAP007404,Outback_18325,ZONE07103,41,,True,ADMIN02187,2022-04-03,Fast delivery available,Low
ZMAP007405,Outback_69085,ZONE05353,17,,False,ADMIN02802,2020-10-24,High demand area,Low
ZMAP007406,Red_69246,ZONE07940,50,6.81,False,ADMIN02501,2022-04-24,Fast delivery available,Low
ZMAP007407,P.F._91583,ZONE09206,48,,False,ADMIN02342,2022-01-03,Fast delivery available,Low
ZMAP007408,Outback_12915,ZONE04480,20,5.24,True,ADMIN02642,2024-10-25,Newly added zone,High
ZMAP007409,Red_43566,ZONE09715,39,,True,ADMIN02311,2024-01-17,Newly added zone,Medium
ZMAP007410,Outback_75285,ZONE01707,15,9.03,False,ADMIN02728,2023-11-26,Newly added zone,High
ZMAP007411,Texas_17887,ZONE00693,36,7.39,False,ADMIN02723,2022-10-23,High demand area,Medium
ZMAP007412,Texas_81337,ZONE03411,53,,True,ADMIN02956,2024-09-19,Low delivery fee zone,Low
ZMAP007413,Chili's_58749,ZONE06302,54,3.53,False,ADMIN02184,2023-02-24,Newly added zone,Medium
ZMAP007414,Outback_82415,ZONE08571,22,3.42,True,ADMIN02027,2020-03-13,Newly added zone,Low
ZMAP007415,Outback_65365,ZONE05167,52,,False,ADMIN02674,2022-05-11,Fast delivery available,Low
ZMAP007416,Texas_28237,ZONE06348,15,7.41,True,ADMIN02190,2021-05-06,Newly added zone,Medium
ZMAP007417,Buffalo_584,ZONE08657,59,,False,ADMIN02454,2023-05-18,Premium delivery zone,Medium
ZMAP007418,Outback_25955,ZONE05652,33,,False,ADMIN02927,2021-01-06,High demand area,High
ZMAP007419,Chipotle_32432,ZONE08663,55,3.67,True,ADMIN02316,2023-12-10,Newly added zone,Low
ZMAP007420,Olive_57741,ZONE01874,42,2.21,False,ADMIN02404,2022-06-28,Newly added zone,High
ZMAP007421,Panera_64638,ZONE06639,59,,True,ADMIN02448,2023-02-04,High demand area,Low
ZMAP007422,Panera_50938,ZONE03118,55,,False,ADMIN02825,2021-01-06,Premium delivery zone,Low
ZMAP007423,Chipotle_49272,ZONE07782,33,4.39,False,ADMIN02362,2023-12-09,Fast delivery available,Medium
ZMAP007424,Outback_32215,ZONE03293,30,,False,ADMIN02337,2022-09-08,Low delivery fee zone,High
ZMAP007425,Outback_82535,ZONE01149,24,,True,ADMIN02725,2021-03-04,High demand area,Medium
ZMAP007426,The_63480,ZONE03420,50,9.02,True,ADMIN02558,2024-09-25,Premium delivery zone,Low
ZMAP007427,P.F._78513,ZONE09920,30,,False,ADMIN02763,2022-06-12,Newly added zone,Low
ZMAP007428,Panera_50658,ZONE06755,27,1.82,False,ADMIN02354,2024-09-27,Fast delivery available,Medium
ZMAP007429,Outback_7925,ZONE08947,49,6.55,True,ADMIN02955,2023-12-20,Premium delivery zone,Medium
ZMAP007430,Olive_40541,ZONE06906,47,6.56,False,ADMIN02349,2023-01-30,Newly added zone,Low
ZMAP007431,P.F._4173,ZONE03828,16,,True,ADMIN02410,2024-08-20,High demand area,High
ZMAP007432,The_54870,ZONE03029,22,7.67,True,ADMIN02797,2024-11-23,Fast delivery available,High
ZMAP007433,Outback_60775,ZONE03656,56,,False,ADMIN02768,2023-02-15,Low delivery fee zone,Low
ZMAP007434,Buffalo_5854,ZONE08612,24,,True,ADMIN02455,2024-04-04,Fast delivery available,Low
ZMAP007435,Buffalo_77204,ZONE06513,39,,True,ADMIN02046,2021-04-01,Fast delivery available,Low
ZMAP007436,Outback_18185,ZONE02072,36,0.03,False,ADMIN02072,2024-06-01,Premium delivery zone,Medium
ZMAP007437,Outback_25005,ZONE05321,52,0.28,True,ADMIN02557,2024-11-18,High demand area,High
ZMAP007438,Buffalo_63554,ZONE03464,18,,False,ADMIN02275,2023-11-16,Premium delivery zone,High
ZMAP007439,Outback_99205,ZONE06549,23,,False,ADMIN02508,2024-10-06,Fast delivery available,High
ZMAP007440,Texas_29177,ZONE06144,29,,True,ADMIN02735,2020-01-31,Fast delivery available,Low
ZMAP007441,Chili's_97799,ZONE09104,44,6.3,False,ADMIN02498,2021-12-04,Low delivery fee zone,Low
ZMAP007442,Buffalo_70094,ZONE02397,51,,True,ADMIN02167,2022-10-21,Newly added zone,Medium
ZMAP007443,Texas_80497,ZONE08399,39,,True,ADMIN02180,2022-08-20,Newly added zone,Medium
ZMAP007444,Olive_30971,ZONE01322,28,,True,ADMIN02495,2021-06-29,Premium delivery zone,Medium
ZMAP007445,Texas_67487,ZONE02123,33,,False,ADMIN02431,2023-01-25,Low delivery fee zone,Low
ZMAP007446,The_72170,ZONE01943,25,1.41,False,ADMIN02121,2024-03-08,Fast delivery available,Low
ZMAP007447,Buffalo_95004,ZONE07725,19,,False,ADMIN02020,2023-04-27,Low delivery fee zone,Low
ZMAP007448,Texas_34617,ZONE09611,52,,True,ADMIN02918,2021-07-06,Low delivery fee zone,High
ZMAP007449,The_29520,ZONE00078,33,2.89,True,ADMIN02390,2023-05-12,High demand area,Medium
ZMAP007450,The_63600,ZONE06520,34,,True,ADMIN02466,2023-03-04,Newly added zone,Low
ZMAP007451,Chili's_41739,ZONE03386,38,8.01,True,ADMIN02890,2020-07-06,High demand area,Medium
ZMAP007452,Red_60056,ZONE09670,18,,False,ADMIN02069,2021-07-08,Low delivery fee zone,High
ZMAP007453,Chili's_90199,ZONE06763,38,,True,ADMIN02573,2024-04-03,Low delivery fee zone,Low
ZMAP007454,The_17450,ZONE04335,36,8.47,True,ADMIN02115,2022-07-26,Newly added zone,High
ZMAP007455,Chipotle_25402,ZONE02300,39,5.09,False,ADMIN02133,2020-05-27,High demand area,Low
ZMAP007456,P.F._52133,ZONE04648,27,,False,ADMIN02182,2020-08-08,Low delivery fee zone,High
ZMAP007457,Chipotle_10702,ZONE03588,51,,False,ADMIN02473,2020-09-09,Premium delivery zone,High
ZMAP007458,Chili's_93949,ZONE06650,44,,True,ADMIN02864,2022-12-28,Premium delivery zone,High
ZMAP007459,Red_95336,ZONE09133,28,,False,ADMIN02786,2020-04-16,Fast delivery available,Low
ZMAP007460,Red_18486,ZONE06604,33,4.68,False,ADMIN02509,2022-08-03,Newly added zone,Low
ZMAP007461,Outback_76985,ZONE06014,27,,True,ADMIN02916,2020-10-14,Premium delivery zone,High
ZMAP007462,P.F._51853,ZONE08739,28,3.09,False,ADMIN02827,2024-05-19,Newly added zone,High
ZMAP007463,Red_8496,ZONE06570,53,,True,ADMIN02261,2022-07-12,Low delivery fee zone,Low
ZMAP007464,Buffalo_9054,ZONE04712,39,0.69,True,ADMIN02837,2024-06-13,Low delivery fee zone,Low
ZMAP007465,Chipotle_75392,ZONE02323,47,6.53,False,ADMIN02948,2024-01-14,Premium delivery zone,Low
ZMAP007466,Chili's_29919,ZONE03735,49,8.72,False,ADMIN02881,2021-06-28,Low delivery fee zone,Low
ZMAP007467,Chili's_35319,ZONE00693,45,,False,ADMIN02413,2022-09-11,Fast delivery available,Medium
ZMAP007468,Texas_47837,ZONE00004,29,1.66,False,ADMIN02672,2024-04-19,Newly added zone,High
ZMAP007469,Buffalo_11824,ZONE00879,41,,True,ADMIN02189,2022-03-09,Fast delivery available,Low
ZMAP007470,Olive_81111,ZONE08780,48,8.45,False,ADMIN02885,2024-02-02,Premium delivery zone,Low
ZMAP007471,Olive_60501,ZONE02453,43,6.43,True,ADMIN02562,2024-03-24,Newly added zone,Low
ZMAP007472,Outback_28185,ZONE03296,17,,True,ADMIN02474,2022-07-18,Premium delivery zone,High
ZMAP007473,Red_39746,ZONE00210,53,,False,ADMIN02667,2024-10-03,Newly added zone,Medium
ZMAP007474,P.F._68923,ZONE08449,46,7.23,False,ADMIN02564,2022-05-05,Low delivery fee zone,Medium
ZMAP007475,Red_43556,ZONE02846,54,,True,ADMIN02271,2020-02-21,High demand area,Low
ZMAP007476,Chili's_76039,ZONE05305,55,,False,ADMIN02777,2024-11-20,Newly added zone,Low
ZMAP007477,Chipotle_97482,ZONE01257,30,,False,ADMIN02966,2020-09-21,High demand area,Medium
ZMAP007478,Olive_81931,ZONE07213,27,,True,ADMIN02861,2024-12-04,Newly added zone,Low
ZMAP007479,Texas_57437,ZONE02069,32,,False,ADMIN02390,2023-10-20,Newly added zone,Medium
ZMAP007480,Buffalo_78374,ZONE03085,47,5.32,True,ADMIN02266,2022-01-10,Fast delivery available,Low
ZMAP007481,Panera_19528,ZONE03101,41,9.88,False,ADMIN02655,2022-05-25,Low delivery fee zone,Medium
ZMAP007482,P.F._79933,ZONE05819,51,7.4,False,ADMIN02241,2021-12-17,Fast delivery available,Medium
ZMAP007483,Red_13336,ZONE03477,53,,False,ADMIN02892,2020-06-02,Newly added zone,Medium
ZMAP007484,Chipotle_58702,ZONE00226,22,3.17,True,ADMIN02019,2022-06-25,Low delivery fee zone,Low
ZMAP007485,Outback_57565,ZONE02615,22,,False,ADMIN02494,2024-02-10,Low delivery fee zone,Medium
ZMAP007486,Panera_96768,ZONE06167,52,,False,ADMIN02386,2021-08-07,Premium delivery zone,Medium
ZMAP007487,P.F._27133,ZONE00237,31,,True,ADMIN02847,2022-08-25,High demand area,High
ZMAP007488,Buffalo_3254,ZONE09995,45,,False,ADMIN02188,2020-09-08,Low delivery fee zone,High
ZMAP007489,The_23740,ZONE08406,35,9.02,True,ADMIN02422,2022-09-25,Fast delivery available,Medium
ZMAP007490,P.F._41383,ZONE02081,37,9.21,False,ADMIN02415,2021-03-17,Premium delivery zone,High
ZMAP007491,Buffalo_57454,ZONE06495,20,9.03,True,ADMIN02250,2024-08-10,Premium delivery zone,Medium
ZMAP007492,Panera_29858,ZONE00877,42,,False,ADMIN02577,2020-03-29,Premium delivery zone,Medium
ZMAP007493,The_74240,ZONE04911,45,1.79,True,ADMIN02778,2021-01-18,Newly added zone,Low
ZMAP007494,Texas_25767,ZONE02324,39,7.9,True,ADMIN02224,2023-09-04,Low delivery fee zone,Medium
ZMAP007495,P.F._55993,ZONE09641,20,,True,ADMIN02247,2021-07-14,Premium delivery zone,High
ZMAP007496,Chili's_70999,ZONE01102,28,,True,ADMIN02606,2023-09-04,Newly added zone,Low
ZMAP007497,Red_53336,ZONE01665,52,,False,ADMIN02092,2023-09-21,Low delivery fee zone,High
ZMAP007498,Chili's_26499,ZONE01872,23,,True,ADMIN02180,2022-10-04,Premium delivery zone,Low
ZMAP007499,Chili's_59189,ZONE09748,60,5.53,True,ADMIN02271,2024-10-24,Premium delivery zone,High
ZMAP007500,Chili's_81699,ZONE04291,32,5.61,False,ADMIN02838,2021-04-20,Premium delivery zone,High
ZMAP007501,Red_49946,ZONE05526,48,,True,ADMIN02344,2023-09-28,Premium delivery zone,Low
ZMAP007502,Outback_36695,ZONE07545,23,3.29,False,ADMIN02326,2022-03-02,Premium delivery zone,Low
ZMAP007503,Texas_61847,ZONE06847,27,5.4,False,ADMIN02586,2024-03-06,High demand area,Low
ZMAP007504,Panera_11358,ZONE02138,25,,False,ADMIN02335,2021-06-22,Premium delivery zone,High
ZMAP007505,Chili's_53659,ZONE03226,19,5.35,False,ADMIN02222,2023-02-02,Newly added zone,High
ZMAP007506,Outback_93775,ZONE09040,40,0.6,False,ADMIN02969,2024-03-15,Fast delivery available,High
ZMAP007507,Panera_51378,ZONE01410,40,,False,ADMIN02365,2020-05-20,Fast delivery available,Low
ZMAP007508,Chili's_96789,ZONE08375,43,9.85,True,ADMIN02787,2022-01-23,High demand area,High
ZMAP007509,Panera_15798,ZONE05037,21,,False,ADMIN02963,2022-04-17,Premium delivery zone,Medium
ZMAP007510,Panera_44178,ZONE05430,18,8.99,False,ADMIN02893,2024-12-24,High demand area,Medium
ZMAP007511,Red_92946,ZONE09076,23,4.94,False,ADMIN02760,2022-12-12,Low delivery fee zone,Medium
ZMAP007512,Chipotle_98242,ZONE07616,57,2.65,True,ADMIN02892,2020-01-26,Fast delivery available,High
ZMAP007513,Red_37866,ZONE08828,49,,True,ADMIN02079,2021-12-16,Newly added zone,Medium
ZMAP007514,Chili's_59599,ZONE09991,24,,True,ADMIN02186,2022-09-04,Fast delivery available,Medium
ZMAP007515,Buffalo_8404,ZONE05971,41,3.59,True,ADMIN02061,2023-10-19,Low delivery fee zone,High
ZMAP007516,Outback_34615,ZONE03698,32,2.77,False,ADMIN02003,2020-07-24,Newly added zone,Medium
ZMAP007517,Chipotle_65212,ZONE05738,22,3.15,False,ADMIN02027,2023-10-30,Premium delivery zone,Medium
ZMAP007518,Chili's_57289,ZONE04837,41,,False,ADMIN02970,2021-12-22,Fast delivery available,Medium
ZMAP007519,Chipotle_8382,ZONE00876,46,,True,ADMIN02936,2021-11-20,High demand area,High
ZMAP007520,The_82920,ZONE02209,54,7.32,True,ADMIN02675,2024-01-29,Newly added zone,Low
ZMAP007521,Panera_35768,ZONE00431,21,7.58,True,ADMIN02459,2022-10-27,High demand area,High
ZMAP007522,Panera_38818,ZONE08989,53,3.13,False,ADMIN02245,2024-04-09,High demand area,Low
ZMAP007523,Panera_81168,ZONE06047,52,,False,ADMIN02621,2021-08-28,Fast delivery available,Low
ZMAP007524,Panera_31848,ZONE08923,53,9.21,True,ADMIN02199,2024-07-03,Newly added zone,Medium
ZMAP007525,Red_18936,ZONE08201,38,,True,ADMIN02832,2020-08-03,Low delivery fee zone,High
ZMAP007526,P.F._48423,ZONE06635,59,,True,ADMIN02784,2022-06-13,High demand area,High
ZMAP007527,Chipotle_55572,ZONE07525,31,8.66,True,ADMIN02222,2023-07-09,High demand area,High
ZMAP007528,Red_47546,ZONE04607,58,,False,ADMIN02301,2021-02-07,Premium delivery zone,High
ZMAP007529,Olive_55271,ZONE03686,45,,False,ADMIN02877,2021-02-09,Newly added zone,High
ZMAP007530,Chili's_5159,ZONE04314,23,8.62,True,ADMIN02434,2022-09-22,Fast delivery available,Low
ZMAP007531,Outback_22485,ZONE03162,56,4.22,True,ADMIN02572,2024-12-05,Newly added zone,Medium
ZMAP007532,Panera_67858,ZONE04945,15,,False,ADMIN02258,2021-02-03,Premium delivery zone,Medium
ZMAP007533,Buffalo_99144,ZONE06310,19,,False,ADMIN02086,2024-03-11,Fast delivery available,High
