delivery_id,order_id,partner_id,delivery_date,status,estimated_time,actual_time,distance,delivery_rating,comments
DLV008214,ORD008214,PARTNER0205,2023-09-18,Pending,53,109,44.56,4,Delivery failed.
DLV008215,ORD008215,PARTNER0140,2021-06-11,Pending,104,29,36.88,5,Delivery failed.
DLV008216,ORD008216,PARTNER0034,2021-05-17,Cancelled,33,30,41.22,3,Delayed but satisfactory.
DLV008217,ORD008217,PARTNER0323,2023-10-17,Delivered,22,89,28.12,1,Delayed but satisfactory.
DLV008218,ORD008218,PARTNER0327,2022-12-30,Cancelled,39,34,37.84,3,Delivery failed.
DLV008219,ORD008219,PARTNER0380,2020-12-01,Cancelled,38,123,32.54,5,Quick delivery!
DLV008220,ORD008220,PARTNER0291,2020-07-11,Cancelled,45,17,14.99,4,Excellent service!
DLV008221,ORD008221,PARTNER0434,2021-09-24,Cancelled,101,115,38.58,3,Delivery failed.
DLV008222,ORD008222,PARTNER0390,2021-04-29,Pending,116,59,13.06,1,Delivery failed.
DLV008223,ORD008223,PARTNER0441,2023-03-21,Pending,37,21,49.51,1,Delivery failed.
DLV008224,ORD008224,PARTNER0230,2022-09-14,Delivered,110,80,27.28,5,Quick delivery!
DLV008225,ORD008225,PARTNER0086,2020-08-03,Cancelled,62,135,30.53,4,Delayed but satisfactory.
DLV008226,ORD008226,PARTNER0150,2020-07-27,Cancelled,108,101,47.08,5,Delivery failed.
DLV008227,ORD008227,PARTNER0392,2022-08-30,Cancelled,77,25,44.73,4,Delayed but satisfactory.
DLV008228,ORD008228,PARTNER0103,2023-11-02,Delivered,18,115,23.78,3,Delayed but satisfactory.
DLV008229,ORD008229,PARTNER0193,2020-06-17,Delivered,60,92,27.84,3,Delayed but satisfactory.
DLV008230,ORD008230,PARTNER0279,2023-09-22,Delivered,23,110,8.61,2,Excellent service!
DLV008231,ORD008231,PARTNER0306,2022-08-14,Pending,15,126,30.39,5,Delivery failed.
DLV008232,ORD008232,PARTNER0479,2021-08-17,Cancelled,99,133,32.32,1,Delivery failed.
DLV008233,ORD008233,PARTNER0192,2024-03-15,Pending,46,81,19.29,5,Delivery failed.
DLV008234,ORD008234,PARTNER0001,2024-08-04,Delivered,38,76,8.59,4,Excellent service!
DLV008235,ORD008235,PARTNER0082,2020-09-05,Cancelled,75,28,23.24,1,Excellent service!
DLV008236,ORD008236,PARTNER0306,2024-03-20,Pending,73,126,11.56,3,Delayed but satisfactory.
DLV008237,ORD008237,PARTNER0159,2023-03-06,Pending,24,30,10.38,3,Delayed but satisfactory.
DLV008238,ORD008238,PARTNER0341,2021-09-24,Cancelled,84,70,45.58,5,Delivery failed.
DLV008239,ORD008239,PARTNER0065,2021-10-03,Pending,114,148,12.87,3,Delayed but satisfactory.
DLV008240,ORD008240,PARTNER0230,2022-06-23,Pending,93,39,29.35,4,Excellent service!
DLV008241,ORD008241,PARTNER0386,2020-09-18,Delivered,65,148,23.02,1,Delivery failed.
DLV008242,ORD008242,PARTNER0398,2022-12-20,Pending,59,26,36.57,1,Quick delivery!
DLV008243,ORD008243,PARTNER0272,2024-10-26,Delivered,105,36,15.82,4,Excellent service!
DLV008244,ORD008244,PARTNER0059,2022-05-16,Cancelled,114,60,7.75,4,Excellent service!
DLV008245,ORD008245,PARTNER0298,2024-07-09,Cancelled,71,22,29.72,2,Excellent service!
DLV008246,ORD008246,PARTNER0258,2021-08-24,Pending,67,106,18.2,3,Delivery failed.
DLV008247,ORD008247,PARTNER0091,2024-06-06,Pending,51,21,17.22,4,Delivery failed.
DLV008248,ORD008248,PARTNER0278,2024-11-03,Cancelled,109,118,2.64,3,Excellent service!
DLV008249,ORD008249,PARTNER0451,2021-07-30,Cancelled,86,45,30.89,2,Excellent service!
DLV008250,ORD008250,PARTNER0480,2023-02-19,Delivered,95,44,47.8,5,Quick delivery!
DLV008251,ORD008251,PARTNER0024,2022-02-20,Pending,100,38,35.15,3,Delayed but satisfactory.
DLV008252,ORD008252,PARTNER0446,2023-09-06,Pending,50,73,36.1,1,Delayed but satisfactory.
DLV008253,ORD008253,PARTNER0078,2020-07-05,Cancelled,53,135,24.5,4,Delivery failed.
DLV008254,ORD008254,PARTNER0484,2021-08-11,Cancelled,31,43,6.44,4,Delayed but satisfactory.
DLV008255,ORD008255,PARTNER0370,2023-09-04,Pending,93,93,36.79,3,Excellent service!
DLV008256,ORD008256,PARTNER0263,2020-08-29,Delivered,95,67,49.63,3,Delivery failed.
DLV008257,ORD008257,PARTNER0316,2021-10-20,Pending,104,127,2.44,2,Delayed but satisfactory.
DLV008258,ORD008258,PARTNER0460,2023-09-30,Delivered,53,112,47.33,1,Delayed but satisfactory.
DLV008259,ORD008259,PARTNER0271,2023-02-18,Delivered,50,26,27.07,4,Delayed but satisfactory.
DLV008260,ORD008260,PARTNER0133,2023-12-08,Delivered,80,124,43.86,2,Delayed but satisfactory.
DLV008261,ORD008261,PARTNER0392,2020-06-15,Delivered,94,139,19.4,3,Delayed but satisfactory.
DLV008262,ORD008262,PARTNER0095,2020-04-29,Cancelled,29,121,20.33,4,Delivery failed.
DLV008263,ORD008263,PARTNER0178,2021-09-07,Cancelled,94,89,26.43,2,Delivery failed.
DLV008264,ORD008264,PARTNER0217,2021-06-28,Delivered,66,66,33.84,2,Excellent service!
DLV008265,ORD008265,PARTNER0013,2024-08-23,Pending,19,87,19.93,2,Excellent service!
DLV008266,ORD008266,PARTNER0136,2022-08-09,Pending,102,142,21.34,4,Delayed but satisfactory.
DLV008267,ORD008267,PARTNER0103,2024-08-07,Cancelled,45,24,46.22,3,Delivery failed.
DLV008268,ORD008268,PARTNER0481,2021-07-15,Delivered,26,139,17.47,3,Delivery failed.
DLV008269,ORD008269,PARTNER0226,2021-06-13,Delivered,26,39,43.24,5,Excellent service!
DLV008270,ORD008270,PARTNER0104,2020-11-10,Cancelled,112,84,3.8,1,Quick delivery!
DLV008271,ORD008271,PARTNER0333,2023-12-21,Cancelled,45,147,36.44,3,Excellent service!
DLV008272,ORD008272,PARTNER0353,2020-02-12,Delivered,21,95,12.54,1,Delivery failed.
DLV008273,ORD008273,PARTNER0419,2023-03-16,Pending,37,66,25.57,5,Delayed but satisfactory.
DLV008274,ORD008274,PARTNER0206,2020-09-20,Pending,99,39,44.74,4,Excellent service!
DLV008275,ORD008275,PARTNER0160,2024-06-19,Pending,30,71,29.04,5,Delayed but satisfactory.
DLV008276,ORD008276,PARTNER0130,2020-06-21,Pending,93,62,46.13,1,Delivery failed.
DLV008277,ORD008277,PARTNER0144,2022-07-09,Delivered,47,53,39.37,5,Delayed but satisfactory.
DLV008278,ORD008278,PARTNER0498,2020-03-09,Pending,116,47,44.83,4,Delivery failed.
DLV008279,ORD008279,PARTNER0471,2024-04-01,Pending,53,91,3.96,5,Excellent service!
DLV008280,ORD008280,PARTNER0436,2021-03-19,Cancelled,39,95,43.75,2,Excellent service!
DLV008281,ORD008281,PARTNER0408,2021-09-28,Cancelled,29,137,32.52,3,Delivery failed.
DLV008282,ORD008282,PARTNER0281,2021-09-07,Pending,48,124,47.03,5,Delivery failed.
DLV008283,ORD008283,PARTNER0216,2020-06-19,Delivered,25,52,31.72,2,Excellent service!
DLV008284,ORD008284,PARTNER0115,2021-06-28,Cancelled,112,97,22.11,4,Delivery failed.
DLV008285,ORD008285,PARTNER0412,2023-07-07,Delivered,20,137,39.62,3,Delayed but satisfactory.
DLV008286,ORD008286,PARTNER0211,2020-04-21,Pending,17,103,22.74,2,Delayed but satisfactory.
DLV008287,ORD008287,PARTNER0110,2020-02-13,Cancelled,46,39,4.02,3,Delayed but satisfactory.
DLV008288,ORD008288,PARTNER0424,2020-06-08,Cancelled,108,98,14.43,4,Delayed but satisfactory.
DLV008289,ORD008289,PARTNER0185,2020-10-03,Delivered,34,43,16.08,3,Delayed but satisfactory.
DLV008290,ORD008290,PARTNER0288,2021-02-18,Delivered,120,78,40.77,4,Excellent service!
DLV008291,ORD008291,PARTNER0409,2024-12-13,Cancelled,17,131,49.77,4,Excellent service!
DLV008292,ORD008292,PARTNER0221,2020-05-13,Delivered,76,57,20.88,2,Delayed but satisfactory.
DLV008293,ORD008293,PARTNER0278,2024-08-14,Delivered,76,16,1.58,1,Quick delivery!
DLV008294,ORD008294,PARTNER0107,2022-06-13,Delivered,74,100,5.8,4,Delayed but satisfactory.
DLV008295,ORD008295,PARTNER0244,2020-03-21,Delivered,34,149,21.91,2,Delivery failed.
DLV008296,ORD008296,PARTNER0305,2023-04-04,Pending,115,17,22.43,2,Delivery failed.
DLV008297,ORD008297,PARTNER0113,2021-12-28,Delivered,93,82,42.59,2,Delayed but satisfactory.
DLV008298,ORD008298,PARTNER0279,2022-07-19,Delivered,26,122,15.57,5,Excellent service!
DLV008299,ORD008299,PARTNER0228,2022-08-31,Delivered,110,60,10.04,4,Delayed but satisfactory.
DLV008300,ORD008300,PARTNER0248,2023-10-14,Cancelled,16,132,46.1,2,Delivery failed.
DLV008301,ORD008301,PARTNER0143,2021-05-03,Delivered,38,69,25.61,4,Delivery failed.
DLV008302,ORD008302,PARTNER0233,2024-04-10,Pending,18,139,42.59,2,Quick delivery!
DLV008303,ORD008303,PARTNER0475,2023-01-13,Pending,69,48,24.46,4,Delivery failed.
DLV008304,ORD008304,PARTNER0412,2022-11-24,Pending,81,53,45.08,5,Quick delivery!
DLV008305,ORD008305,PARTNER0307,2022-02-13,Delivered,33,56,37.99,1,Excellent service!
DLV008306,ORD008306,PARTNER0247,2023-03-24,Cancelled,15,74,48.69,2,Delivery failed.
DLV008307,ORD008307,PARTNER0086,2023-11-11,Delivered,115,148,46.59,5,Delivery failed.
DLV008308,ORD008308,PARTNER0339,2024-08-07,Pending,24,79,18.69,3,Quick delivery!
DLV008309,ORD008309,PARTNER0084,2024-11-12,Delivered,57,134,15.88,1,Delivery failed.
DLV008310,ORD008310,PARTNER0344,2020-06-22,Delivered,42,35,42.6,1,Delivery failed.
DLV008311,ORD008311,PARTNER0058,2023-09-07,Pending,85,26,30.49,2,Quick delivery!
DLV008312,ORD008312,PARTNER0349,2022-06-26,Delivered,39,117,48.25,5,Quick delivery!
DLV008313,ORD008313,PARTNER0332,2021-06-16,Pending,18,135,44.63,1,Quick delivery!
DLV008314,ORD008314,PARTNER0299,2020-05-01,Delivered,43,28,15.0,4,Delayed but satisfactory.
DLV008315,ORD008315,PARTNER0495,2022-06-27,Pending,97,136,18.44,1,Excellent service!
DLV008316,ORD008316,PARTNER0171,2024-01-01,Pending,100,38,37.76,3,Quick delivery!
DLV008317,ORD008317,PARTNER0058,2021-12-11,Pending,49,85,48.75,3,Delayed but satisfactory.
DLV008318,ORD008318,PARTNER0089,2020-05-13,Delivered,116,17,3.35,4,Delayed but satisfactory.
DLV008319,ORD008319,PARTNER0374,2023-07-14,Delivered,63,103,17.11,5,Delivery failed.
DLV008320,ORD008320,PARTNER0194,2020-04-07,Cancelled,54,143,14.95,5,Delivery failed.
DLV008321,ORD008321,PARTNER0112,2021-12-01,Delivered,97,74,32.43,5,Delivery failed.
DLV008322,ORD008322,PARTNER0084,2021-03-07,Delivered,106,48,34.51,3,Delayed but satisfactory.
DLV008323,ORD008323,PARTNER0111,2024-06-13,Cancelled,18,33,29.72,3,Quick delivery!
DLV008324,ORD008324,PARTNER0421,2023-08-11,Delivered,64,42,32.96,1,Delivery failed.
DLV008325,ORD008325,PARTNER0275,2020-11-21,Pending,86,144,5.46,2,Excellent service!
DLV008326,ORD008326,PARTNER0367,2021-09-15,Delivered,56,116,10.66,4,Quick delivery!
DLV008327,ORD008327,PARTNER0364,2020-03-08,Pending,44,78,15.47,1,Delivery failed.
DLV008328,ORD008328,PARTNER0097,2023-04-30,Delivered,42,95,25.75,3,Quick delivery!
DLV008329,ORD008329,PARTNER0143,2020-09-09,Delivered,72,37,1.44,4,Excellent service!
DLV008330,ORD008330,PARTNER0233,2023-08-29,Pending,84,62,45.6,2,Quick delivery!
DLV008331,ORD008331,PARTNER0018,2023-07-23,Pending,69,111,2.69,5,Excellent service!
DLV008332,ORD008332,PARTNER0128,2020-10-21,Cancelled,37,58,7.28,3,Excellent service!
DLV008333,ORD008333,PARTNER0147,2024-06-12,Delivered,69,126,11.92,4,Delivery failed.
DLV008334,ORD008334,PARTNER0135,2020-09-02,Delivered,19,98,1.24,5,Delivery failed.
DLV008335,ORD008335,PARTNER0209,2022-04-20,Cancelled,75,90,32.05,4,Delivery failed.
DLV008336,ORD008336,PARTNER0274,2023-05-15,Delivered,31,17,45.63,1,Delayed but satisfactory.
DLV008337,ORD008337,PARTNER0500,2024-07-06,Cancelled,57,142,35.06,3,Delayed but satisfactory.
DLV008338,ORD008338,PARTNER0262,2022-10-13,Delivered,91,39,2.82,2,Excellent service!
DLV008339,ORD008339,PARTNER0288,2024-09-06,Delivered,33,81,27.33,1,Delivery failed.
DLV008340,ORD008340,PARTNER0302,2023-11-09,Cancelled,20,64,27.3,3,Excellent service!
DLV008341,ORD008341,PARTNER0429,2022-01-12,Pending,100,85,35.43,5,Delayed but satisfactory.
DLV008342,ORD008342,PARTNER0492,2023-11-24,Pending,47,112,24.37,2,Quick delivery!
DLV008343,ORD008343,PARTNER0430,2020-09-11,Cancelled,110,95,46.98,5,Excellent service!
DLV008344,ORD008344,PARTNER0343,2022-04-09,Cancelled,86,18,12.1,3,Quick delivery!
DLV008345,ORD008345,PARTNER0190,2023-09-25,Pending,82,83,4.21,4,Excellent service!
DLV008346,ORD008346,PARTNER0358,2021-12-05,Delivered,60,44,18.81,2,Delayed but satisfactory.
DLV008347,ORD008347,PARTNER0377,2022-02-24,Cancelled,49,133,1.98,1,Delayed but satisfactory.
DLV008348,ORD008348,PARTNER0122,2024-04-16,Delivered,110,26,22.91,1,Delivery failed.
DLV008349,ORD008349,PARTNER0042,2020-09-19,Delivered,52,98,2.63,2,Delayed but satisfactory.
DLV008350,ORD008350,PARTNER0425,2023-11-24,Delivered,76,17,38.54,4,Delayed but satisfactory.
DLV008351,ORD008351,PARTNER0150,2021-11-05,Pending,17,53,7.07,1,Delivery failed.
DLV008352,ORD008352,PARTNER0403,2021-04-10,Delivered,88,90,3.47,2,Quick delivery!
DLV008353,ORD008353,PARTNER0424,2024-04-13,Delivered,42,61,5.55,2,Quick delivery!
DLV008354,ORD008354,PARTNER0008,2020-11-05,Cancelled,92,71,12.05,3,Quick delivery!
DLV008355,ORD008355,PARTNER0180,2023-02-12,Delivered,44,99,25.15,4,Excellent service!
DLV008356,ORD008356,PARTNER0232,2022-08-21,Cancelled,64,110,25.31,3,Quick delivery!
DLV008357,ORD008357,PARTNER0262,2020-03-11,Cancelled,65,21,17.86,4,Delayed but satisfactory.
DLV008358,ORD008358,PARTNER0298,2021-12-13,Pending,97,91,43.62,1,Quick delivery!
DLV008359,ORD008359,PARTNER0170,2024-09-30,Delivered,46,49,26.57,4,Quick delivery!
DLV008360,ORD008360,PARTNER0066,2022-05-05,Delivered,85,28,39.87,1,Quick delivery!
DLV008361,ORD008361,PARTNER0311,2020-06-15,Pending,118,71,31.33,5,Delayed but satisfactory.
DLV008362,ORD008362,PARTNER0233,2020-04-07,Cancelled,29,62,37.36,2,Delivery failed.
DLV008363,ORD008363,PARTNER0183,2021-05-10,Pending,61,25,32.02,4,Delivery failed.
DLV008364,ORD008364,PARTNER0047,2021-08-20,Cancelled,23,113,26.65,4,Excellent service!
DLV008365,ORD008365,PARTNER0242,2021-09-19,Cancelled,74,20,13.15,1,Delivery failed.
DLV008366,ORD008366,PARTNER0364,2022-04-27,Cancelled,16,140,36.65,1,Delivery failed.
DLV008367,ORD008367,PARTNER0089,2020-02-23,Pending,19,81,30.95,4,Delayed but satisfactory.
DLV008368,ORD008368,PARTNER0458,2021-06-25,Cancelled,78,19,24.62,2,Quick delivery!
DLV008369,ORD008369,PARTNER0330,2020-02-24,Cancelled,91,70,39.03,5,Delivery failed.
DLV008370,ORD008370,PARTNER0040,2021-09-16,Cancelled,103,62,36.96,1,Excellent service!
DLV008371,ORD008371,PARTNER0191,2022-04-22,Pending,19,57,38.35,5,Delivery failed.
DLV008372,ORD008372,PARTNER0214,2020-01-20,Pending,29,149,44.55,2,Delivery failed.
DLV008373,ORD008373,PARTNER0241,2023-05-02,Pending,61,37,37.79,4,Delivery failed.
DLV008374,ORD008374,PARTNER0214,2020-07-23,Delivered,103,135,43.45,4,Delayed but satisfactory.
DLV008375,ORD008375,PARTNER0391,2023-07-30,Pending,92,134,18.21,3,Quick delivery!
DLV008376,ORD008376,PARTNER0013,2022-03-07,Pending,107,116,21.04,4,Delayed but satisfactory.
DLV008377,ORD008377,PARTNER0166,2021-03-16,Pending,105,138,28.73,3,Quick delivery!
DLV008378,ORD008378,PARTNER0391,2022-01-13,Pending,45,142,43.45,1,Excellent service!
DLV008379,ORD008379,PARTNER0207,2022-02-14,Pending,72,136,22.92,1,Delivery failed.
DLV008380,ORD008380,PARTNER0256,2022-12-18,Pending,25,136,5.32,2,Delayed but satisfactory.
DLV008381,ORD008381,PARTNER0466,2020-09-22,Delivered,92,38,13.61,5,Delayed but satisfactory.
DLV008382,ORD008382,PARTNER0267,2024-01-26,Delivered,63,50,5.32,1,Quick delivery!
DLV008383,ORD008383,PARTNER0204,2022-08-11,Delivered,70,39,34.1,5,Delayed but satisfactory.
DLV008384,ORD008384,PARTNER0369,2024-01-30,Pending,57,58,49.5,2,Quick delivery!
DLV008385,ORD008385,PARTNER0020,2020-05-08,Pending,18,99,14.56,2,Excellent service!
DLV008386,ORD008386,PARTNER0353,2024-04-25,Pending,109,107,13.24,4,Quick delivery!
DLV008387,ORD008387,PARTNER0181,2021-11-01,Pending,25,112,45.3,3,Excellent service!
DLV008388,ORD008388,PARTNER0492,2020-07-20,Cancelled,66,49,20.27,5,Quick delivery!
DLV008389,ORD008389,PARTNER0130,2024-09-28,Cancelled,120,34,20.15,3,Delayed but satisfactory.
DLV008390,ORD008390,PARTNER0013,2020-04-14,Delivered,103,84,16.06,4,Delayed but satisfactory.
DLV008391,ORD008391,PARTNER0395,2024-12-11,Delivered,113,56,18.5,4,Delivery failed.
DLV008392,ORD008392,PARTNER0105,2024-08-24,Delivered,28,109,31.38,3,Quick delivery!
DLV008393,ORD008393,PARTNER0435,2022-11-25,Pending,78,100,15.52,1,Quick delivery!
DLV008394,ORD008394,PARTNER0021,2022-11-05,Cancelled,91,22,24.61,5,Delivery failed.
DLV008395,ORD008395,PARTNER0039,2023-10-05,Pending,62,30,47.3,2,Excellent service!
DLV008396,ORD008396,PARTNER0217,2020-05-09,Delivered,75,97,33.04,3,Excellent service!
DLV008397,ORD008397,PARTNER0108,2023-08-21,Pending,102,63,34.53,1,Delayed but satisfactory.
DLV008398,ORD008398,PARTNER0272,2024-11-07,Pending,101,93,9.77,5,Quick delivery!
DLV008399,ORD008399,PARTNER0147,2023-09-25,Pending,38,92,38.88,3,Delayed but satisfactory.
DLV008400,ORD008400,PARTNER0374,2021-08-31,Delivered,67,68,38.84,3,Excellent service!
DLV008401,ORD008401,PARTNER0028,2021-09-15,Cancelled,76,82,2.64,5,Quick delivery!
DLV008402,ORD008402,PARTNER0377,2020-03-27,Delivered,33,46,8.14,4,Quick delivery!
DLV008403,ORD008403,PARTNER0209,2023-07-13,Delivered,49,64,7.9,2,Quick delivery!
DLV008404,ORD008404,PARTNER0218,2022-05-23,Delivered,73,49,46.66,3,Delivery failed.
DLV008405,ORD008405,PARTNER0245,2020-09-15,Delivered,25,21,29.3,2,Delayed but satisfactory.
DLV008406,ORD008406,PARTNER0462,2024-01-11,Cancelled,61,52,37.88,3,Delivery failed.
DLV008407,ORD008407,PARTNER0365,2024-11-07,Cancelled,48,96,10.87,5,Delivery failed.
DLV008408,ORD008408,PARTNER0348,2020-06-10,Delivered,63,75,28.94,2,Excellent service!
DLV008409,ORD008409,PARTNER0105,2022-09-14,Pending,33,136,48.94,5,Excellent service!
DLV008410,ORD008410,PARTNER0424,2021-05-19,Cancelled,97,98,28.83,3,Quick delivery!
DLV008411,ORD008411,PARTNER0315,2023-09-06,Pending,33,55,36.25,2,Quick delivery!
DLV008412,ORD008412,PARTNER0415,2020-07-15,Delivered,39,140,43.15,5,Delayed but satisfactory.
DLV008413,ORD008413,PARTNER0254,2022-02-09,Cancelled,73,123,10.75,2,Quick delivery!
DLV008414,ORD008414,PARTNER0454,2022-02-20,Pending,40,149,29.06,5,Delayed but satisfactory.
DLV008415,ORD008415,PARTNER0191,2020-03-28,Pending,63,27,22.1,3,Quick delivery!
DLV008416,ORD008416,PARTNER0205,2020-10-16,Delivered,32,35,40.81,1,Delivery failed.
DLV008417,ORD008417,PARTNER0497,2023-01-26,Pending,39,40,23.97,1,Excellent service!
DLV008418,ORD008418,PARTNER0239,2021-11-26,Cancelled,97,139,32.34,3,Delivery failed.
DLV008419,ORD008419,PARTNER0367,2020-12-18,Cancelled,111,53,43.01,2,Delayed but satisfactory.
DLV008420,ORD008420,PARTNER0441,2024-04-07,Cancelled,97,52,14.03,3,Delayed but satisfactory.
DLV008421,ORD008421,PARTNER0026,2023-09-21,Pending,65,107,47.81,5,Excellent service!
DLV008422,ORD008422,PARTNER0450,2024-02-04,Delivered,44,39,46.03,1,Excellent service!
DLV008423,ORD008423,PARTNER0188,2020-01-31,Delivered,73,115,38.4,4,Delayed but satisfactory.
DLV008424,ORD008424,PARTNER0246,2020-09-16,Delivered,88,96,26.81,4,Delivery failed.
DLV008425,ORD008425,PARTNER0040,2022-03-22,Cancelled,34,68,45.08,5,Quick delivery!
DLV008426,ORD008426,PARTNER0247,2023-07-09,Delivered,47,60,35.74,2,Delayed but satisfactory.
DLV008427,ORD008427,PARTNER0487,2024-12-30,Delivered,54,52,6.23,1,Delivery failed.
DLV008428,ORD008428,PARTNER0336,2024-10-13,Delivered,89,39,34.93,1,Quick delivery!
DLV008429,ORD008429,PARTNER0473,2022-09-30,Cancelled,21,91,29.92,2,Delivery failed.
DLV008430,ORD008430,PARTNER0426,2024-05-24,Delivered,94,102,24.48,4,Quick delivery!
DLV008431,ORD008431,PARTNER0187,2022-10-11,Delivered,77,69,35.02,3,Delayed but satisfactory.
DLV008432,ORD008432,PARTNER0313,2021-06-14,Pending,80,146,1.65,2,Quick delivery!
DLV008433,ORD008433,PARTNER0073,2022-07-15,Delivered,114,141,36.59,2,Delayed but satisfactory.
DLV008434,ORD008434,PARTNER0082,2020-07-20,Cancelled,113,59,48.19,3,Delivery failed.
DLV008435,ORD008435,PARTNER0396,2023-01-30,Cancelled,42,72,11.68,3,Delayed but satisfactory.
DLV008436,ORD008436,PARTNER0453,2020-11-02,Pending,79,37,8.56,2,Delivery failed.
DLV008437,ORD008437,PARTNER0213,2023-07-01,Delivered,75,38,42.64,2,Delayed but satisfactory.
DLV008438,ORD008438,PARTNER0428,2021-04-26,Delivered,93,74,12.72,4,Delayed but satisfactory.
DLV008439,ORD008439,PARTNER0227,2021-08-29,Pending,48,138,27.75,5,Excellent service!
DLV008440,ORD008440,PARTNER0040,2023-09-11,Pending,37,49,41.68,5,Excellent service!
DLV008441,ORD008441,PARTNER0013,2024-04-12,Cancelled,66,115,15.66,3,Quick delivery!
DLV008442,ORD008442,PARTNER0207,2023-01-22,Delivered,45,46,25.32,4,Delivery failed.
DLV008443,ORD008443,PARTNER0266,2021-06-14,Pending,63,129,35.89,4,Delayed but satisfactory.
DLV008444,ORD008444,PARTNER0101,2024-02-24,Cancelled,117,114,15.81,1,Delayed but satisfactory.
DLV008445,ORD008445,PARTNER0468,2020-11-10,Cancelled,20,49,25.63,3,Excellent service!
DLV008446,ORD008446,PARTNER0259,2021-06-07,Delivered,84,23,45.85,4,Excellent service!
DLV008447,ORD008447,PARTNER0418,2021-03-01,Cancelled,101,33,45.32,3,Excellent service!
DLV008448,ORD008448,PARTNER0080,2021-10-12,Cancelled,94,99,36.11,3,Excellent service!
DLV008449,ORD008449,PARTNER0222,2024-04-08,Delivered,66,32,10.57,4,Delivery failed.
DLV008450,ORD008450,PARTNER0412,2021-12-19,Delivered,97,32,4.37,4,Delayed but satisfactory.
DLV008451,ORD008451,PARTNER0078,2024-08-18,Cancelled,108,81,40.82,5,Delivery failed.
DLV008452,ORD008452,PARTNER0309,2022-04-21,Delivered,54,45,44.07,4,Delivery failed.
DLV008453,ORD008453,PARTNER0153,2022-02-23,Delivered,23,140,30.3,4,Quick delivery!
DLV008454,ORD008454,PARTNER0382,2023-01-07,Cancelled,56,32,23.99,1,Delayed but satisfactory.
DLV008455,ORD008455,PARTNER0311,2023-08-22,Pending,113,21,35.39,1,Delivery failed.
DLV008456,ORD008456,PARTNER0135,2022-04-22,Cancelled,76,143,10.54,2,Delivery failed.
DLV008457,ORD008457,PARTNER0428,2022-01-28,Cancelled,119,133,28.94,5,Quick delivery!
DLV008458,ORD008458,PARTNER0096,2020-12-09,Pending,69,47,6.29,4,Quick delivery!
DLV008459,ORD008459,PARTNER0040,2021-11-10,Pending,67,71,31.16,3,Delayed but satisfactory.
DLV008460,ORD008460,PARTNER0162,2021-06-08,Cancelled,22,129,38.33,4,Quick delivery!
DLV008461,ORD008461,PARTNER0488,2021-08-18,Pending,112,51,34.47,2,Delayed but satisfactory.
DLV008462,ORD008462,PARTNER0138,2020-12-02,Cancelled,78,46,13.72,3,Quick delivery!
DLV008463,ORD008463,PARTNER0384,2024-01-28,Delivered,80,133,15.71,5,Quick delivery!
DLV008464,ORD008464,PARTNER0233,2020-04-20,Cancelled,35,139,17.22,5,Quick delivery!
DLV008465,ORD008465,PARTNER0201,2021-07-20,Delivered,23,45,27.56,3,Delivery failed.
DLV008466,ORD008466,PARTNER0265,2023-08-03,Delivered,34,122,3.07,3,Delayed but satisfactory.
DLV008467,ORD008467,PARTNER0032,2020-11-15,Cancelled,94,70,9.24,5,Delayed but satisfactory.
DLV008468,ORD008468,PARTNER0480,2020-08-14,Delivered,26,15,18.32,2,Delayed but satisfactory.
DLV008469,ORD008469,PARTNER0185,2020-09-11,Pending,79,28,39.15,3,Delivery failed.
DLV008470,ORD008470,PARTNER0040,2024-08-19,Delivered,104,121,14.43,1,Delayed but satisfactory.
DLV008471,ORD008471,PARTNER0401,2022-02-28,Cancelled,78,36,21.22,4,Quick delivery!
DLV008472,ORD008472,PARTNER0133,2022-03-05,Pending,92,133,4.83,5,Delayed but satisfactory.
DLV008473,ORD008473,PARTNER0405,2023-02-06,Delivered,68,60,18.35,1,Delivery failed.
DLV008474,ORD008474,PARTNER0003,2021-06-29,Cancelled,88,20,39.52,3,Excellent service!
DLV008475,ORD008475,PARTNER0225,2021-03-24,Delivered,83,86,12.91,3,Delayed but satisfactory.
DLV008476,ORD008476,PARTNER0491,2022-09-10,Delivered,98,91,30.3,3,Delivery failed.
DLV008477,ORD008477,PARTNER0151,2022-10-11,Pending,70,144,35.21,4,Delivery failed.
DLV008478,ORD008478,PARTNER0269,2022-11-12,Pending,71,77,31.76,2,Delayed but satisfactory.
DLV008479,ORD008479,PARTNER0485,2023-01-26,Cancelled,80,31,9.82,1,Delivery failed.
DLV008480,ORD008480,PARTNER0086,2020-08-23,Delivered,66,65,47.93,3,Excellent service!
DLV008481,ORD008481,PARTNER0280,2023-01-01,Delivered,31,75,31.27,3,Delayed but satisfactory.
DLV008482,ORD008482,PARTNER0364,2021-01-26,Cancelled,47,123,24.22,1,Delivery failed.
DLV008483,ORD008483,PARTNER0377,2023-01-25,Cancelled,74,101,46.81,1,Quick delivery!
DLV008484,ORD008484,PARTNER0400,2020-05-24,Pending,51,148,18.96,1,Excellent service!
DLV008485,ORD008485,PARTNER0234,2021-03-31,Cancelled,58,120,48.44,5,Excellent service!
DLV008486,ORD008486,PARTNER0044,2023-10-23,Cancelled,77,97,35.05,2,Delivery failed.
